Chr Pos
1 10464904
1 10464921
1 10464959
1 10464997
1 10465008
1 10465050
1 10465103
1 10465176
1 10465257
1 10465431
1 10465476
1 10465549
1 10465586
1 10465630
1 10465643
1 10465666
1 10465729
1 10465817
1 10465823
1 10465957
1 10466009
1 10466024
1 10466037
1 10466039
1 10466054
1 10466199
1 10466241
1 10466257
1 10466308
1 10466352
1 10466467
1 10466481
1 10466486
1 10466523
1 10466546
1 10466684
1 10466916
1 10466964
1 10467109
1 10467201
1 10467233
1 10467333
1 10467533
1 10467555
1 10467597
1 10467643
1 10467694
1 10467741
1 10467823
1 10467916
1 10468064
1 10468215
1 10468342
1 10468724
1 10468742
1 10468794
1 10468861
1 10469070
1 10469088
1 10469092
1 10469180
1 10469182
1 10469188
1 10469887
1 10470124
1 10470141
1 10470498
1 10470532
1 10470563
1 10470730
1 10470759
1 10470881
1 10470885
1 10470934
1 10471259
1 10471401
1 10471474
1 10471487
1 10471621
1 10471639
1 10471848
1 10471911
1 10471965
1 10472005
1 10472182
1 10472277
1 10472321
1 10472340
1 10472360
1 10472400
1 10472402
1 10472410
1 10472455
1 10472465
1 10472487
1 10472530
1 10472604
1 10472728
1 10472746
1 10472776
1 10472884
1 10472893
1 10472911
1 10472964
1 10472995
1 10473095
1 10473127
1 10473145
1 10473188
1 10473203
1 10473231
1 10473305
1 10473349
1 10473359
1 10473415
1 10473433
1 10473472
1 10473504
1 10473539
1 10473541
1 10473683
1 10473704
1 10473708
1 10473713
1 10473754
1 10473773
1 10473785
1 10473821
1 10473851
1 10473865
1 10473870
1 10473890
1 10473920
1 10473958
1 10473966
1 10474025
1 10474260
1 10474306
1 10474325
1 10474370
1 10474656
1 10474791
1 10474816
1 10474824
1 10474858
1 10474975
1 10475007
1 10475045
1 10475144
1 10475254
1 10475267
1 10475295
1 10475357
1 10475371
1 10475402
1 10475485
1 10475554
1 10475625
1 10475655
1 10475661
1 10475727
1 10475750
1 10475761
1 10475840
1 10475863
1 10475888
1 10475934
1 10476034
1 10476090
1 10476176
1 10476238
1 10476330
1 10476400
1 10476498
1 10476516
1 10476582
1 10476586
1 10476614
1 10476658
1 10476752
1 10476812
1 10476853
1 10476890
1 10477095
1 10477123
1 10477155
1 10477186
1 10477224
1 10477270
1 10477311
1 10477319
1 10477343
1 10477410
1 10477440
1 10477510
1 10477542
1 10477613
1 10477675
1 10477944
1 10478043
1 10478169
1 10478174
1 10478178
1 10478190
1 10478234
1 10478268
1 10478321
1 10478412
1 10478429
1 10478437
1 10478466
1 10478474
1 10478562
1 10478632
1 10478840
1 10478861
1 10478922
1 10479011
1 10479179
1 10479185
1 10479233
1 10479277
1 10479290
1 10479323
1 10479463
1 10479484
1 10479511
1 10479522
1 10479655
1 10479669
1 10479725
1 10479938
1 10479964
1 10480019
1 10480034
1 10480134
1 10480217
1 10480225
1 10480258
1 10480328
1 10480334
1 10480376
1 10480420
1 10480437
1 10480522
1 10480541
1 10480637
1 10480639
1 10480800
1 10480802
1 10480812
1 10480849
1 10480878
1 10480903
1 10480926
1 10481002
1 10481154
1 10481310
1 10481384
1 10481412
1 10481467
1 10481475
1 10481481
1 10481528
1 10481596
1 10481622
1 10481673
1 10481708
1 10481767
1 10481778
1 10481938
1 10481983
1 10482135
1 10482140
1 10482147
1 10482222
1 10482260
1 10482276
1 10482286
1 10482312
1 10482340
1 10482358
1 10482464
1 10482643
1 10482667
1 10482843
1 10482900
1 10482907
1 10482931
1 10483167
1 10483249
1 10483292
1 10483392
1 10483791
1 10484066
1 10484444
1 10484523
1 10484620
1 10484796
1 10484806
1 10484895
1 10484909
1 10485158
1 10485280
1 10485430
1 10485472
1 10485535
1 10485554
1 10485586
1 10485635
1 10485673
1 10485714
1 10485720
1 10485738
1 10485817
1 10485838
1 10485846
1 10486145
1 10486261
1 10486266
1 10486308
1 10486520
1 10486576
1 10486673
1 10486782
1 10486821
1 10486912
1 10486928
1 10486950
1 10486962
1 10486972
1 10486981
1 10487154
1 10487189
1 10487198
1 10487218
1 10487262
1 10487315
1 10487384
1 10487399
1 10487428
1 10487461
1 10487515
1 10487535
1 10487556
1 10487577
1 10487681
1 10487706
1 10487741
1 10487748
1 10487828
1 10487847
1 10487912
1 10487941
1 10487945
1 10488045
1 10488093
1 10488106
1 10488162
1 10488252
1 10488362
1 10488451
1 10488516
1 10488548
1 10488614
1 10488732
1 10488827
1 10488907
1 10488919
1 10488937
1 10488953
1 10489013
1 10489059
1 10489269
1 10489313
1 10489327
1 10489404
1 10489417
1 10489464
1 10489739
1 10489816
1 10489904
1 10489922
1 10489967
1 10489980
1 10489989
1 10490098
1 10490127
1 10490153
1 10490188
1 10490255
1 10490274
1 10490329
1 10490341
1 10490423
1 10490449
1 10490582
1 10490593
1 10490687
1 10490693
1 10490781
1 10490803
1 10491102
1 10491262
1 10491356
1 10491483
1 10491537
1 10491547
1 10491577
1 10491783
1 10491801
1 10491976
1 10492326
1 10492408
1 10492440
1 10492683
1 10492723
1 10493030
1 10493045
1 10493501
1 10493592
1 10494880
1 10494942
1 10495399
1 10495420
1 10495429
1 10495432
1 10495537
1 10496231
1 10496371
1 10496823
1 10496937
1 10497045
1 10497340
1 10497469
1 10497485
1 10497502
1 10497653
1 10497688
1 10497776
1 10497788
1 10497791
1 10497810
1 10497827
1 10497861
1 10497910
1 10497955
1 10498021
1 10498046
1 10498165
1 10498185
1 10498213
1 10498238
1 10498241
1 10498249
1 10498259
1 10498286
1 10498317
1 10498325
1 10498368
1 10498439
1 10498442
1 10498457
1 10498468
1 10498476
1 10498495
1 10498593
1 10498669
1 10498715
1 10498726
1 10498741
1 10498744
1 10498865
1 10498903
1 10498920
1 10498934
1 10498951
1 10498959
1 10499006
1 10499025
1 10499031
1 10499033
1 10499035
1 10499055
1 10499079
1 10499250
1 10499255
1 10499267
1 10499297
1 10499337
1 10499362
1 10499513
1 10499531
1 10499545
1 10499575
1 10499728
1 10499838
1 10499951
1 10500138
1 10500324
1 10500640
1 10500675
1 10500736
1 10500778
1 10501008
1 10501302
1 10501382
1 10501388
1 10501394
1 10501423
1 10501439
1 10501468
1 10501600
1 10501634
1 10501840
1 10501917
1 10501956
1 10501980
1 10502227
1 10502290
1 10502399
1 10502415
1 10502468
1 10502540
1 10502594
1 10502612
1 10502695
1 10502732
1 10502741
1 10502775
1 10502790
1 10502996
1 10503022
1 10503181
1 10503196
1 10503228
1 10503301
1 10503341
1 10503377
1 10503417
1 10503536
1 10503560
1 10503604
1 10503621
1 10503677
1 10503716
1 10503730
1 10503977
1 10504014
1 10504054
1 10504431
1 10504457
1 10504521
1 10504590
1 10504625
1 10504631
1 10504665
1 10504677
1 10504746
1 10504766
1 10504781
1 10504813
1 10504930
1 10505066
1 10505080
1 10505131
1 10505179
1 10505188
1 10505204
1 10505220
1 10505484
1 10505495
1 10505522
1 10505545
1 10505555
1 10505611
1 10505657
1 10505665
1 10505695
1 10505726
1 10505747
1 10505753
1 10505798
1 10505865
1 10505934
1 10505977
1 10505995
1 10506066
1 10506070
1 10506080
1 10506103
1 10506107
1 10506133
1 10506252
1 10506324
1 10506335
1 10506365
1 10506367
1 10506411
1 10506433
1 10506447
1 10506469
1 10506480
1 10506503
1 10506525
1 10506536
1 10506566
1 10506595
1 10506687
1 10506701
1 10506725
1 10506743
1 10506817
1 10506848
1 10506856
1 10506859
1 10506884
1 10506907
1 10506972
1 10506978
1 10507000
1 10507023
1 10507144
1 10507270
1 10507455
1 10507500
1 10507523
1 10507587
1 10507643
1 10507703
1 10507792
1 10507874
1 10507888
1 10507946
1 10507959
1 10508061
1 10508085
1 10508100
1 10508121
1 10508224
1 10508399
1 10508417
1 10508419
1 10508430
1 10508444
1 10508495
1 10508520
1 10508533
1 10508557
1 10508579
1 10508691
1 10508763
1 10508772
1 10508791
1 10508802
1 10508918
1 10508980
1 10509023
1 10509051
1 10509162
1 10509174
1 10509183
1 10509213
1 10509265
1 10509356
1 10509418
1 10509474
1 10509483
1 10509513
1 10509542
1 10509556
1 10509635
1 10509699
1 10509706
1 10509776
1 10509846
1 10509863
1 10509874
1 10509992
1 10510084
1 10510258
1 10510330
1 10510392
1 10510403
1 10510488
1 10510496
1 10510584
1 10510588
1 10510649
1 10510707
1 10510720
1 10510731
1 10510771
1 10511066
1 10511139
1 10511442
1 10511487
1 10511493
1 10511551
1 10511623
1 10511633
1 10511636
1 10511639
1 10511654
1 10511742
1 10511781
1 10511817
1 10511847
1 10512216
1 10512221
1 10512243
1 10512248
1 10512281
1 10512291
1 10512511
1 10512515
1 10512531
1 10512575
1 10512609
1 10512698
1 10512717
1 10512741
1 10512779
1 10513244
1 10513354
1 10513383
1 10513678
1 10513684
1 10513723
1 10513875
1 10513950
1 10513962
1 10514091
1 10514099
1 10514123
1 10514144
1 10514250
1 10514267
1 10514294
1 10514695
1 10514789
1 10514851
1 10514885
1 10515213
1 10515283
1 10515306
1 10515394
1 10515416
1 10515594
1 10515601
1 10515688
1 10515761
1 10515920
1 10516029
1 10516127
1 10516288
1 10516301
1 10516316
1 10516375
1 10516409
1 10516533
1 10516565
1 10516587
1 10516620
1 10516665
1 10516718
1 10516735
1 10516772
1 10516854
1 10516942
1 10516978
1 10516998
1 10517028
1 10517065
1 10517077
1 10517141
1 10517144
1 10517148
1 10517195
1 10517232
1 10517264
1 10517326
1 10517345
1 10517378
1 10517390
1 10517403
1 10517415
1 10517420
1 10517436
1 10517462
1 10517477
1 10517482
1 10517497
1 10517509
1 10517539
1 10517574
1 10517589
1 10517703
1 10517707
1 10517717
1 10517775
1 10517796
1 10517824
1 10517878
1 10517992
1 10518009
1 10518027
1 10518094
1 10518135
1 10518197
1 10518290
1 10518395
1 10518402
1 10518434
1 10518496
1 10518522
1 10518615
1 10518663
1 10518691
1 10518766
1 10518771
1 10518786
1 10518830
1 10518865
1 10518912
1 10519010
1 10519013
1 10519034
1 10519044
1 10519086
1 10519302
1 10519417
1 10519501
1 10519609
1 10519616
1 10519624
1 10519697
1 10519727
1 10519771
1 10519901
1 10520398
1 10520404
1 10520506
1 10520510
1 10520516
1 10520676
1 10520808
1 10520827
1 10520976
1 10521017
1 10521143
1 10521565
1 10521625
1 10521641
1 10521693
1 10521913
1 10522005
1 10522060
1 10522202
1 10522406
1 10522472
1 10522549
1 10522561
1 10522595
1 10522641
1 10522729
1 10522738
1 10522756
1 10522851
1 10522942
1 10523234
1 10523360
1 10523391
1 10523463
1 10523560
1 10523651
1 10523681
1 10523825
1 10523836
1 10523885
1 10523928
1 10523942
1 10524093
1 10524102
1 10524125
1 10524167
1 10524242
1 10524347
1 10524376
1 10524439
1 10524486
1 10524495
1 10524536
1 10524543
1 10524573
1 10524596
1 10524603
1 10524616
1 10524618
1 10524621
1 10524624
1 10524644
1 10524649
1 10524658
1 10524668
1 10524680
1 10524684
1 10524690
1 10524693
1 10524695
1 10524701
1 10524708
1 10524750
1 10524870
1 10524877
1 10524879
1 10524925
1 10524934
1 10524953
1 10525119
1 10525242
1 10525347
1 10525484
1 10525670
1 10525774
1 10525807
1 10525856
1 10525936
1 10525939
1 10526067
1 10526257
1 10526286
1 10526568
1 10526608
1 10526718
1 10526782
1 10526831
1 10526836
1 10526852
1 10526875
1 10526911
1 10526914
1 10526937
1 10527025
1 10527045
1 10527090
1 10527107
1 10527126
1 10527161
1 10527179
1 10527203
1 10527214
1 10527256
1 10527261
1 10527470
1 10527544
1 10527632
1 10527744
1 10527764
1 10527837
1 10527885
1 10527966
1 10528003
1 10528021
1 10528044
1 10528051
1 10528139
1 10528222
1 10528330
1 10528663
1 10528712
1 10528736
1 10528786
1 10528875
1 10528932
1 10529019
1 10529060
1 10529121
1 10529175
1 10529193
1 10529200
1 10529273
1 10529321
1 10529357
1 10529472
1 10529574
1 10529608
1 10529712
1 10529782
1 10529841
1 10529845
1 10529909
1 10529934
1 10529936
1 10530092
1 10530140
1 10530158
1 10530302
1 10530376
1 10530396
1 10530452
1 10530462
1 10530492
1 10530497
1 10530524
1 10530597
1 10530641
1 10530651
1 10530693
1 10530830
1 10530939
1 10530951
1 10530966
1 10531324
1 10531331
1 10531447
1 10531456
1 10531459
1 10531501
1 10531630
1 10531669
1 10531757
1 10531765
1 10531776
1 10531789
1 10531822
1 10532043
1 10532144
1 10532154
1 10532171
1 10532176
1 10532395
1 10532431
1 10532456
1 10532498
1 10532538
1 10532682
1 10532713
1 10533115
1 10533135
1 10533192
1 10533249
1 10533283
1 10533319
1 10533365
1 10533685
1 10533763
1 10533860
1 10533884
1 10534290
1 10534457
1 10534494
1 10534582
1 10534684
1 10535168
1 10535410
1 10535514
1 10535591
1 10535721
1 10535759
1 10535871
1 10535892
1 10535907
1 10535976
1 10536048
1 10536066
1 10536224
1 10536272
1 10536276
1 10536516
1 10536546
1 10536582
1 10536618
1 10536632
1 10536799
1 10536974
1 10537254
1 10537260
1 10537344
1 10537383
1 10537385
1 10537401
1 10537406
1 10537510
1 10537517
1 10537701
1 10537760
1 10537776
1 10537791
1 10537976
1 10538014
1 10538028
1 10538035
1 10538056
1 10538076
1 10538236
1 10538277
1 10538410
1 10538496
1 10538514
1 10538538
1 10538569
1 10538738
1 10538767
1 10538796
1 10538843
1 10539205
1 10539221
1 10539228
1 10539239
1 10539269
1 10539281
1 10539332
1 10539592
1 10539652
1 10539689
1 10539726
1 10539923
1 10540085
1 10540089
1 10540166
1 10540181
1 10540299
1 10540317
1 10540434
1 10540437
1 10540470
1 10540530
1 10540582
1 10540647
1 10540702
1 10540720
1 10540758
1 10540797
1 10540805
1 10540922
1 10540999
1 10541002
1 10541041
1 10541168
1 10541292
1 10541306
1 10541343
1 10541450
1 10541465
1 10541476
1 10541496
1 10541554
1 10541571
1 10541582
1 10541609
1 10541621
1 10541670
1 10541682
1 10541711
1 10541714
1 10541721
1 10541729
1 10541733
1 10541745
1 10541759
1 10541780
1 10541790
1 10541894
1 10541981
1 10541986
1 10541991
1 10542005
1 10542031
1 10542057
1 10542097
1 10542149
1 10542336
1 10542339
1 10542354
1 10542361
1 10542472
1 10542479
1 10542541
1 10542780
1 10542820
1 10542855
1 10542889
1 10542916
1 10542934
1 10542939
1 10543005
1 10543007
1 10543018
1 10543022
1 10543043
1 10543143
1 10543153
1 10543165
1 10543241
1 10543255
1 10543258
1 10543302
1 10543332
1 10543366
1 10543374
1 10543400
1 10543427
1 10543439
1 10543546
1 10543559
1 10543571
1 10543583
1 10543667
1 10543687
1 10543714
1 10543753
1 10543775
1 10543814
1 10543869
1 10543950
1 10544000
1 10544090
1 10544112
1 10544190
1 10544201
1 10544288
1 10544337
1 10544440
1 10544448
1 10544478
1 10544637
1 10544649
1 10544734
1 10544736
1 10544743
1 10544763
1 10544806
1 10544888
1 10544936
1 10545021
1 10545029
1 10545059
1 10545068
1 10545084
1 10545091
1 10545099
1 10545122
1 10545143
1 10545220
1 10545245
1 10545250
1 10545278
1 10545288
1 10545290
1 10545294
1 10545437
1 10545490
1 10545542
1 10545551
1 10545716
1 10545787
1 10545797
1 10545837
1 10545859
1 10545944
1 10545966
1 10546034
1 10546062
1 10546080
1 10546123
1 10546128
1 10546135
1 10546186
1 10546238
1 10546268
1 10546370
1 10546430
1 10546469
1 10546684
1 10547462
1 10547508
1 10547607
1 10547609
1 10547618
1 10547624
1 10547756
1 10547792
1 10547949
1 10548071
1 10548073
1 10548092
1 10548096
1 10548118
1 10548138
1 10548154
1 10548178
1 10548262
1 10548320
1 10548383
1 10548405
1 10548431
1 10548557
1 10548659
1 10548662
1 10548788
1 10548841
1 10548854
1 10548877
1 10548971
1 10548979
1 10549019
1 10549038
1 10549043
1 10549058
1 10549082
1 10549222
1 10549225
1 10549249
1 10549278
1 10549294
1 10549300
1 10549309
1 10549336
1 10549352
1 10549399
1 10549472
1 10549789
1 10549862
1 10549909
1 10549986
1 10550019
1 10550046
1 10550069
1 10550077
1 10550138
1 10550199
1 10550211
1 10550294
1 10550382
1 10550422
1 10550583
1 10550648
1 10550998
1 10551202
1 10551697
1 10551725
1 10551735
1 10551741
1 10551984
1 10552023
1 10552033
1 10552150
1 10552173
1 10552271
1 10552291
1 10552298
1 10552338
1 10552364
1 10552392
1 10552429
1 10552431
1 10552442
1 10552446
1 10552451
1 10552489
1 10552495
1 10552512
1 10552540
1 10552561
1 10552596
1 10552632
1 10552643
1 10552689
1 10552692
1 10552714
1 10552771
1 10552803
1 10552827
1 10552830
1 10552890
1 10552897
1 10552906
1 10552931
1 10552934
1 10552984
1 10552995
1 10553031
1 10553035
1 10553041
1 10553056
1 10553064
1 10553067
1 10553070
1 10553083
1 10553091
1 10553105
1 10553127
1 10553164
1 10553171
1 10553178
1 10553191
1 10553199
1 10553210
1 10553236
1 10553244
1 10553246
1 10553258
1 10553279
1 10553281
1 10553285
1 10553324
1 10553330
1 10553335
1 10553340
1 10553346
1 10553350
1 10553368
1 10553374
1 10553383
1 10553434
1 10553443
1 10553455
1 10553457
